landmark_id,class,frame_id,x1,y1,x2,y2
landmark_643,car,frame_085,464,829,512,877
landmark_644,car,frame_085,784,825,850,860
landmark_645,house,frame_085,693,837,1051,1004
landmark_646,house,frame_085,785,708,948,794
landmark_647,house,frame_085,1125,823,1507,975
landmark_648,house,frame_085,1384,844,1512,984
landmark_649,house,frame_086,191,779,460,890
landmark_650,car,frame_086,622,869,677,929
landmark_651,car,frame_086,457,833,510,880
landmark_652,car,frame_086,871,796,942,833
landmark_653,house,frame_086,445,687,650,785
landmark_654,car,frame_086,783,830,849,866
landmark_655,house,frame_086,697,853,1045,1010
landmark_656,house,frame_086,1119,826,1513,986
landmark_657,house,frame_086,1670,649,1920,721
landmark_658,house,frame_086,786,706,954,794
landmark_659,car,frame_087,621,872,677,932
landmark_660,house,frame_087,169,783,452,898
landmark_661,car,frame_087,453,834,505,882
landmark_662,car,frame_087,779,828,847,868
landmark_663,car,frame_087,870,799,941,835
landmark_664,house,frame_087,442,690,643,789
landmark_665,house,frame_087,694,854,1046,1016
landmark_666,house,frame_087,790,711,948,798
landmark_667,house,frame_087,1684,652,1920,718
landmark_668,house,frame_088,190,782,452,896
landmark_669,car,frame_088,618,876,673,938
landmark_670,car,frame_088,447,836,499,884
landmark_671,car,frame_088,776,829,848,871
landmark_672,house,frame_088,435,690,644,789
landmark_673,car,frame_088,868,802,939,836
landmark_674,house,frame_088,691,858,1047,1027
landmark_675,house,frame_088,789,703,952,803
landmark_676,house,frame_088,1400,850,1536,1009
landmark_677,house,frame_089,184,787,446,902
landmark_678,car,frame_089,775,830,851,874
landmark_679,car,frame_089,610,882,667,944
landmark_680,car,frame_089,440,837,496,894
landmark_681,house,frame_089,428,688,634,791
landmark_682,car,frame_089,868,806,942,844
landmark_683,house,frame_089,689,859,1049,1041
landmark_684,house,frame_089,787,709,959,809
landmark_685,car,frame_090,604,886,664,950
landmark_686,house,frame_090,165,790,440,903
landmark_687,car,frame_090,774,835,848,877
landmark_688,house,frame_090,423,688,634,794
landmark_689,car,frame_090,866,807,942,849
landmark_690,car,frame_090,431,842,493,900
landmark_691,house,frame_090,678,865,1048,1056
landmark_692,house,frame_090,773,714,949,808
landmark_693,car,frame_091,598,891,660,953
landmark_694,house,frame_091,419,683,635,801
landmark_695,car,frame_091,773,842,841,880
landmark_696,car,frame_091,428,848,485,901
landmark_697,house,frame_091,677,869,1048,1069
landmark_698,car,frame_091,866,809,938,850
landmark_699,house,frame_091,167,793,429,909
landmark_700,house,frame_091,773,714,958,812
landmark_701,car,frame_092,597,896,656,957
landmark_702,car,frame_092,768,846,844,884
landmark_703,house,frame_092,150,796,426,912
landmark_704,house,frame_092,673,871,1049,1075
landmark_705,car,frame_092,422,851,473,905
landmark_706,house,frame_092,409,688,632,805
landmark_707,car,frame_092,864,812,934,852
landmark_708,house,frame_092,769,704,949,813
landmark_709,tree,frame_092,637,649,768,899
landmark_710,car,frame_093,592,902,654,964
landmark_711,car,frame_093,413,855,471,908
landmark_712,house,frame_093,127,798,423,919
landmark_713,house,frame_093,669,868,1053,1076
landmark_714,car,frame_093,862,815,935,854
landmark_715,car,frame_093,766,851,840,889
landmark_716,house,frame_093,406,700,629,805
landmark_717,house,frame_093,774,707,948,813
landmark_718,car,frame_094,585,909,644,973
landmark_719,house,frame_094,118,800,408,929
landmark_720,house,frame_094,665,879,1055,1077
landmark_721,house,frame_094,400,704,627,809
landmark_722,car,frame_094,865,820,934,859
landmark_723,car,frame_094,404,860,465,918
landmark_724,car,frame_094,768,851,844,893
landmark_725,house,frame_094,770,713,946,818
landmark_726,house,frame_095,391,703,617,811
landmark_727,car,frame_095,578,913,641,978
landmark_728,car,frame_095,756,853,841,900
landmark_729,house,frame_095,89,804,397,935
landmark_730,house,frame_095,654,888,1059,1078
landmark_731,car,frame_095,398,864,458,920
landmark_732,car,frame_095,867,826,936,861
landmark_733,house,frame_095,769,718,939,827
landmark_734,car,frame_096,574,919,638,982
landmark_735,house,frame_096,389,703,620,817
landmark_736,car,frame_096,759,853,838,904
landmark_737,house,frame_096,101,805,401,941
landmark_738,car,frame_096,390,869,452,924
landmark_739,car,frame_096,863,828,935,870
landmark_740,house,frame_096,660,900,1063,1078
landmark_741,house,frame_096,774,718,940,825
landmark_742,car,frame_097,572,923,635,988
landmark_743,house,frame_097,385,708,613,816
landmark_744,house,frame_097,97,811,397,946
landmark_745,car,frame_097,753,861,836,909
landmark_746,car,frame_097,381,875,441,929
landmark_747,car,frame_097,859,831,933,875
landmark_748,house,frame_097,657,903,1062,1080
landmark_749,house,frame_097,750,720,943,833
landmark_750,house,frame_098,377,710,612,821
landmark_751,house,frame_098,90,810,388,949
landmark_752,car,frame_098,564,930,628,998
landmark_753,car,frame_098,752,866,835,913
landmark_754,car,frame_098,378,877,437,931
landmark_755,car,frame_098,860,834,931,877
landmark_756,house,frame_098,652,904,1068,1080
landmark_757,house,frame_098,753,725,947,840
landmark_758,car,frame_099,558,934,624,1003
landmark_759,car,frame_099,746,868,835,921
landmark_760,house,frame_099,371,703,610,818
landmark_761,house,frame_099,76,815,384,950
landmark_762,car,frame_099,859,835,931,879
landmark_763,car,frame_099,363,882,430,942
landmark_764,house,frame_099,641,907,1066,1080
landmark_765,house,frame_099,766,719,953,837
landmark_766,house,frame_100,56,818,379,959
landmark_767,car,frame_100,550,942,618,1013
landmark_768,car,frame_100,746,871,837,926
landmark_769,house,frame_100,366,708,604,822
landmark_770,car,frame_100,858,841,932,883
landmark_771,car,frame_100,359,886,424,947
landmark_772,house,frame_100,747,722,954,837
landmark_773,tree,frame_100,625,675,745,946
landmark_774,car,frame_101,546,948,616,1022
landmark_775,car,frame_101,744,877,835,931
landmark_776,house,frame_101,359,712,599,829
landmark_777,car,frame_101,354,895,413,953
landmark_778,car,frame_101,857,843,932,888
landmark_779,house,frame_101,41,822,366,961
landmark_780,house,frame_101,747,727,953,839
landmark_781,tree,frame_101,617,676,736,957
landmark_782,car,frame_102,535,953,608,1027
landmark_783,car,frame_102,858,846,933,892
landmark_784,house,frame_102,353,712,592,823
landmark_785,car,frame_102,337,900,406,957
landmark_786,car,frame_102,741,883,831,936
landmark_787,house,frame_102,14,823,358,978
landmark_788,house,frame_102,753,722,958,843
landmark_789,tree,frame_102,617,675,738,959
landmark_790,car,frame_103,528,960,600,1036
landmark_791,car,frame_103,855,851,934,900
landmark_792,car,frame_103,739,890,828,942
landmark_793,house,frame_103,344,712,587,834
landmark_794,car,frame_103,333,901,401,966
landmark_795,house,frame_103,4,828,350,990
landmark_796,house,frame_103,760,727,945,848
landmark_797,tree,frame_103,590,675,730,966
landmark_798,car,frame_104,522,968,596,1044
landmark_799,car,frame_104,728,894,833,950
landmark_800,house,frame_104,340,714,589,835
landmark_801,car,frame_104,326,909,390,971
landmark_802,house,frame_104,4,832,343,994
landmark_803,car,frame_104,850,856,930,901
landmark_804,tree,frame_104,584,677,732,969
landmark_805,house,frame_104,743,726,946,848
landmark_806,car,frame_105,517,973,592,1053
landmark_807,house,frame_105,331,720,581,838
landmark_808,car,frame_105,733,899,824,951
landmark_809,car,frame_105,309,911,383,978
landmark_810,car,frame_105,849,859,929,902
landmark_811,house,frame_105,2,836,334,996
landmark_812,tree,frame_105,583,680,730,984
landmark_813,car,frame_106,505,981,586,1061
landmark_814,car,frame_106,727,907,823,958
landmark_815,car,frame_106,305,919,376,985
landmark_816,house,frame_106,323,722,576,850
landmark_817,car,frame_106,848,867,929,910
landmark_818,house,frame_106,0,839,324,1001
landmark_819,tree,frame_106,578,685,720,992
landmark_820,car,frame_107,497,988,576,1070
landmark_821,car,frame_107,296,925,364,992
landmark_822,house,frame_107,316,721,574,853
landmark_823,car,frame_107,722,909,822,965
landmark_824,car,frame_107,847,869,931,916
landmark_825,tree,frame_107,568,681,725,1001
landmark_826,house,frame_107,13,842,307,1000
landmark_827,car,frame_108,719,914,820,975
landmark_828,car,frame_108,488,995,570,1076
landmark_829,car,frame_108,282,929,355,999
landmark_830,car,frame_108,844,873,929,922
landmark_831,house,frame_108,306,728,560,855
landmark_832,tree,frame_108,570,690,721,1006
landmark_833,house,frame_108,71,855,302,996
landmark_834,house,frame_109,300,725,549,861
landmark_835,car,frame_109,717,918,816,975
landmark_836,car,frame_109,270,937,344,1005
landmark_837,car,frame_109,845,879,929,923
landmark_838,car,frame_109,477,1003,564,1074
landmark_839,tree,frame_109,568,683,721,1012
landmark_840,house,frame_109,49,858,301,1002
landmark_841,house,frame_110,291,733,546,862
landmark_842,car,frame_110,713,925,813,983
landmark_843,car,frame_110,474,1012,559,1077
landmark_844,car,frame_110,262,941,336,1012
landmark_845,car,frame_110,843,883,928,926
landmark_846,house,frame_110,4,859,290,1022
landmark_847,house,frame_110,738,750,953,877
landmark_848,house,frame_111,281,732,545,864
landmark_849,car,frame_111,840,888,927,936
landmark_850,car,frame_111,712,932,810,985
landmark_851,car,frame_111,254,949,329,1018
landmark_852,car,frame_111,474,1021,550,1080
landmark_853,house,frame_111,3,863,285,1021
landmark_854,tree,frame_111,546,707,705,1020
landmark_855,house,frame_111,751,763,946,889
landmark_856,house,frame_112,277,732,538,867
landmark_857,car,frame_112,840,891,929,942
landmark_858,car,frame_112,703,935,811,999
landmark_859,car,frame_112,237,955,315,1028
landmark_860,car,frame_112,468,1037,546,1080
landmark_861,house,frame_112,0,862,261,1034
landmark_862,tree,frame_112,525,703,696,1037
landmark_863,car,frame_113,700,940,809,1006
landmark_864,car,frame_113,840,896,932,947
landmark_865,car,frame_113,228,965,305,1035
landmark_866,house,frame_113,272,735,535,872
landmark_867,tree,frame_113,514,696,710,1042
landmark_868,house,frame_113,0,866,257,1041
landmark_869,car,frame_113,464,1044,539,1080
landmark_870,car,frame_114,839,901,928,951
landmark_871,car,frame_114,694,952,802,1011
landmark_872,car,frame_114,213,968,293,1044
landmark_873,house,frame_114,264,741,519,877
landmark_874,tree,frame_114,508,705,695,1050
landmark_875,house,frame_114,0,870,254,1047
landmark_876,car,frame_115,201,972,290,1052
landmark_877,car,frame_115,693,958,800,1025
landmark_878,house,frame_115,251,742,513,884
landmark_879,car,frame_115,836,908,927,961
landmark_880,tree,frame_115,493,700,694,1059
landmark_881,house,frame_115,0,870,243,1054
landmark_882,car,frame_116,690,963,797,1026
landmark_883,car,frame_116,835,913,929,965
landmark_884,tree,frame_116,481,685,684,1066
landmark_885,house,frame_116,240,743,494,891
landmark_886,car,frame_116,188,976,273,1059
landmark_887,house,frame_116,0,876,228,1057
landmark_888,house,frame_117,238,748,499,898
landmark_889,car,frame_117,683,970,793,1032
landmark_890,car,frame_117,831,918,928,970
landmark_891,car,frame_117,173,984,264,1069
landmark_892,tree,frame_117,482,700,688,1070
landmark_893,car,frame_118,678,981,789,1041
landmark_894,house,frame_118,228,754,483,896
landmark_895,car,frame_118,832,923,925,978
landmark_896,car,frame_118,156,993,249,1076
landmark_897,tree,frame_118,463,710,681,1065
landmark_898,tree,frame_118,443,470,586,709
landmark_899,car,frame_119,675,986,786,1052
landmark_900,car,frame_119,831,931,924,986
landmark_901,house,frame_119,215,760,481,901
landmark_902,tree,frame_119,461,713,678,1072
landmark_903,tree,frame_119,436,471,588,711
landmark_904,car,frame_119,152,995,243,1074
landmark_905,house,frame_120,206,757,490,909
landmark_906,tree,frame_120,440,716,677,1069
landmark_907,car,frame_120,829,934,928,993
landmark_908,car,frame_120,671,997,784,1063
landmark_909,tree,frame_120,439,471,587,714
landmark_910,car,frame_120,143,1005,224,1076
landmark_911,car,frame_121,827,943,928,999
landmark_912,car,frame_121,668,1006,786,1074
landmark_913,house,frame_121,200,756,480,913
landmark_914,tree,frame_121,428,717,662,1075
landmark_915,tree,frame_121,437,471,585,710
landmark_916,tree,frame_121,1082,677,1293,1050
landmark_917,tree,frame_121,895,742,1030,1064
landmark_918,car,frame_122,661,1013,777,1074
landmark_919,car,frame_122,823,949,921,1006
landmark_920,house,frame_122,192,768,461,916
landmark_921,tree,frame_122,440,720,654,1075
landmark_922,tree,frame_122,433,468,578,708
landmark_923,tree,frame_122,885,766,1024,1072
landmark_924,tree,frame_123,419,720,651,1077
landmark_925,car,frame_123,656,1024,769,1079
landmark_926,car,frame_123,822,956,923,1014
landmark_927,house,frame_123,186,768,440,918
landmark_928,tree,frame_123,429,467,579,709
landmark_929,tree,frame_123,1078,666,1305,1072
landmark_930,car,frame_124,653,1038,763,1080
landmark_931,car,frame_124,818,962,919,1021
landmark_932,tree,frame_124,430,737,647,1077
landmark_933,tree,frame_124,431,472,581,713
landmark_934,house,frame_124,173,769,429,927
landmark_935,car,frame_125,816,971,919,1029
landmark_936,tree,frame_125,422,738,639,1076
landmark_937,tree,frame_125,427,471,580,714
landmark_938,tree,frame_125,1084,676,1328,1080
landmark_939,car,frame_125,651,1044,749,1080
landmark_940,house,frame_125,165,774,418,931
landmark_941,car,frame_126,813,979,920,1037
landmark_942,tree,frame_126,383,738,643,1080
landmark_943,tree,frame_126,423,471,576,717
landmark_944,tree,frame_126,1097,692,1313,1079
landmark_945,car,frame_127,811,984,919,1048
landmark_946,tree,frame_127,360,743,646,1080
landmark_947,tree,frame_127,418,470,574,716
landmark_948,tree,frame_127,1102,687,1333,1078
landmark_949,car,frame_128,810,992,919,1054
landmark_950,tree,frame_128,383,752,634,1080
landmark_951,tree,frame_128,1106,686,1340,1077
landmark_952,tree,frame_128,417,466,574,712
landmark_953,car,frame_129,808,1002,919,1064
landmark_954,tree,frame_129,360,744,623,1080
landmark_955,tree,frame_129,420,469,568,714
landmark_956,tree,frame_129,1107,693,1341,1075
landmark_957,car,frame_130,810,1012,916,1074
landmark_958,tree,frame_130,327,748,613,1080
landmark_959,tree,frame_130,418,467,568,712
landmark_960,car,frame_131,806,1020,920,1076
landmark_961,tree,frame_131,402,473,565,718
landmark_962,car,frame_131,995,784,1057,834
landmark_963,car,frame_132,796,1033,909,1080
landmark_964,tree,frame_132,398,468,561,725
landmark_965,car,frame_132,798,1022,919,1076
landmark_966,car,frame_133,802,1038,921,1080
landmark_967,tree,frame_133,399,472,560,724
landmark_968,tree,frame_134,395,471,554,717
landmark_969,house,frame_135,341,692,638,821
landmark_970,house,frame_136,346,698,628,834
landmark_971,house,frame_136,1056,707,1239,802
landmark_972,house,frame_137,327,696,629,833
landmark_973,house,frame_138,335,694,626,837
landmark_974,house,frame_139,346,695,617,837
landmark_975,car,frame_139,1001,806,1073,852
landmark_976,house,frame_140,280,698,608,847
landmark_977,car,frame_140,1003,811,1074,854
landmark_978,house,frame_140,1043,702,1257,810
landmark_979,house,frame_141,282,700,610,851
landmark_980,car,frame_141,1003,812,1074,854
landmark_981,house,frame_141,1045,705,1258,807
landmark_982,house,frame_142,291,700,596,852
landmark_983,car,frame_142,1005,815,1073,856
landmark_984,house,frame_142,1057,712,1267,814
landmark_985,house,frame_143,232,707,604,859
landmark_986,house,frame_143,1064,718,1278,815
landmark_987,car,frame_143,1006,825,1072,861
landmark_988,house,frame_144,287,709,601,864
landmark_989,car,frame_144,1003,828,1075,869
landmark_990,house,frame_144,1064,720,1291,819
landmark_991,tree,frame_144,555,575,799,891
landmark_992,house,frame_144,1003,871,1255,1020
landmark_993,house,frame_145,236,718,591,866
landmark_994,car,frame_145,1001,829,1077,874
landmark_995,house,frame_145,1064,719,1293,821
landmark_996,house,frame_145,1007,880,1285,1041
landmark_997,tree,frame_145,568,589,820,903
landmark_998,car,frame_146,1004,830,1082,876
landmark_999,house,frame_146,1068,721,1302,827
landmark_1000,house,frame_146,1004,881,1298,1070
landmark_1001,house,frame_146,193,716,568,870
landmark_1002,tree,frame_146,554,583,817,917
landmark_1003,house,frame_147,1002,894,1295,1075
